dataset	wav_filename	start_time_s	duration_s	location	date	pst_or_master_tape_identifier
podcast_round1	60026.wav	777.0939999999997	3.324	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	777.0939999999997	0.6629999999999999	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	779.24	0.6729999999999999	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	779.98	3.78	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	780.454	1.2670000000000001	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	781.544	1.398	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	785.5260000000003	3.5589999999999997	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	797.6510000000003	3.397	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	798.034	1.734	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	802.187	2.878	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	805.382	2.9730000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	812.299	1.6119999999999999	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	812.828	1.082	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	819.52	4.175	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	819.52	1.401	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	826.648	2.201	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	833.1569999999997	3.053	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	833.1569999999997	1.983	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	836.405	3.3369999999999997	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	842.268	5.727	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	914.5369999999999	2.372	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	916.919	1.518	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	923.051	3.522	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	927.416	2.826	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	927.416	1.7009999999999998	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	936.653	2.9130000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	936.653	1.099	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	937.6419999999999	0.893	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	945.655	2.2030000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	952.2239999999999	4.333	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	965.377	4.333	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	970.775	5.184	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	979.515	2.842	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	984.827	5.803999999999999	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	995.748	3.466	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	999.215	5.6370000000000005	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1000.554	2.003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1007.107	2.355	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1010.035	1.734	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1010.035	2.464	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1010.035	1.707	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1015.945	2.089	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1015.945	0.8390000000000001	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1019.695	2.613	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1021.872	2.6210000000000004	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1022.33	1.0	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1035.002	1.818	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1036.871	2.5980000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1040.403	2.915	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1047.233	1.8769999999999998	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1049.586	3.133	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1050.371	1.5219999999999998	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1051.836	6.507999999999999	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1060.246	3.6689999999999996	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1063.175	4.747	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1063.828	2.906	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1068.44	2.91	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1071.104	3.7230000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1077.394	2.535	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1091.2089999999996	4.851	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1099.172	1.841	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1099.61	1.306	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1101.014	6.225	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1101.985	1.359	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1103.4589999999996	0.8	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1104.1019999999999	2.0269999999999997	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1107.865	1.707	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1109.104	3.108	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1111.9260000000004	2.81	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1114.376	1.682	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1115.816	1.711	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1118.1960000000001	3.2880000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1120.693	8.681000000000001	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1133.0	4.945	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1146.953	2.8160000000000003	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1159.192	3.6689999999999996	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1162.35	3.833	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1162.35	2.634	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1197.471	5.138	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1227.106	3.5410000000000004	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1227.106	2.359	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1233.622	6.291	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1324.328	2.9419999999999997	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1326.4879999999996	2.907	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1349.086	4.569	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1386.404	4.053	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1409.099	6.117000000000001	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	60026.wav	1435.41	5.4460000000000015	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	1481.0220000000006	2.897	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	1483.6270000000006	4.0969999999999995	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	1534.088	2.702	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	1549.955	6.466	80 mi. south of Martha's Vineyard, Massachusetts    X	1960-12-21	60026
podcast_round1	60026.wav	1550.5520000000001	1.359	80 mi. south of Martha's Vineyard, Massachusetts	1960-12-21	60026
podcast_round1	61062.wav	130.0	3.3	Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	61062.wav	178.0	1.891	Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	61062.wav	196.0	3.5	Saanich Inlet, Victoria, VAncouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	61062.wav	214.0	1.8840000000000001	Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	61062.wav	218.0	1.8840000000000001	Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	61062.wav	223.0	3.7689999999999997	Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada	1958-02-19	61062
podcast_round1	64020.wav	401.0	1.8869999999999998	Vancouver, British Columbia	1964-08-16	64020
podcast_round1	64020.wav	448.0	1.8869999999999998	Vancouver, British Columbia	1964-08-16	64020
podcast_round1	64020.wav	502.0	1.8869999999999998	Vancouver, British Columbia	1964-08-16	64020
podcast_round1	64023.wav	184.0	1.8840000000000001	Vancouver, British Columbia	1964-08-17	64023
podcast_round1	64023.wav	441.0	1.4	Vancouver, British Columbia	1964-08-17	64023
podcast_round1	64025.wav	199.0	5.5	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	214.0	4.7	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	233.0	3.19	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	239.0	4.6	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	250.0	4.9	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	263.0	4.6	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	271.0	2.4	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	289.0	3.03	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64025.wav	303.0	3.19	Vancouver, British Columbia	1964-08-17	64025
podcast_round1	64030.wav	4.885	0.988	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	6.3729999999999976	1.185	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	7.897	1.37	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	9.721	1.028	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	11.078	1.273	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	12.64	1.1909999999999998	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	14.280999999999999	1.439	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	16.023	1.145	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	17.564	1.194	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	18.892	1.157	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	20.491	1.043	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	22.01	1.031	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	23.478	1.031	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	25.04300000000001	0.951	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	26.533	1.1540000000000001	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	28.235	0.9570000000000001	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	29.785	1.159	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	31.504	1.031	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	33.157	1.175	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	34.611	1.219	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	36.168	1.138	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	37.65	1.214	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	39.314	1.1640000000000001	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	40.744	1.224	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	44.972	1.463	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	49.974	1.777	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	72.692	2.041	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	78.19800000000002	2.28	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	94.725	2.688	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	123.617	3.284	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	138.217	3.028	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	374.37800000000004	1.629	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	376.00800000000004	2.553	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	390.12	1.864	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64030.wav	402.468	2.049	Vancouver, British Columbia	1964-08-18	64030
podcast_round1	64031.wav	25.014	2.113	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	32.041	2.168	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	35.745	1.778	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	37.215	2.7260000000000004	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	40.324	2.962	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	43.794	2.6010000000000004	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	46.77	2.69	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	50.1	1.69	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	51.68	2.616	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	54.231	3.1010000000000004	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	60.552	2.0580000000000003	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	62.301	2.094	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	67.725	2.506	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	72.819	2.748	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	103.667	1.903	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	110.179	2.102	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	117.41799999999999	2.3369999999999997	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	130.884	2.035	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	135.64600000000002	1.903	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	140.122	1.844	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	142.789	2.215	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	148.261	1.869	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	151.266	2.345	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	158.165	2.184	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	161.106	1.816	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	162.77100000000004	2.551	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	165.755	1.989	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	167.80900000000003	2.4	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	170.102	2.443	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	172.545	2.443	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	176.957	2.595	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	181.995	2.486	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	186.104	2.8539999999999996	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	189.607	2.292	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	192.202	1.794	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	193.91099999999997	1.47	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	195.36	1.9669999999999999	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	199.014	1.275	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	200.29	2.227	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	202.82	2.335	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	205.15599999999998	2.292	Vancouver, British Columbia	1964-07-17	64031
podcast_round1	64031.wav	208.313	2.7030000000000003	Vancouver, British Columbia	1964-07-17	64031
